cenario,modulo,datahora_sinal,datahora_entrada,datahora_saida,direcao,take,stop,pontos,resultado
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-05-16 10:30:00,2025-05-16 10:32:00,2025-05-16 11:34:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-05-18 20:58:00,2025-05-18 21:00:00,2025-05-18 21:44:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-05-19 03:48:00,2025-05-19 03:50:00,2025-05-19 10:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-05-19 10:30:00,2025-05-19 10:32:00,2025-05-19 10:36:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-05-20 03:48:00,2025-05-20 03:50:00,2025-05-20 04:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-05-23 10:30:00,2025-05-23 10:32:00,2025-05-23 11:12:00,SELL,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-05-25 20:58:00,2025-05-25 21:00:00,2025-05-26 03:28:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-05-26 03:48:00,2025-05-26 03:50:00,2025-05-26 09:20:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-05-26 10:30:00,2025-05-26 10:32:00,2025-05-26 23:16:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-05-28 20:58:00,2025-05-28 21:00:00,2025-05-28 21:48:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-06-02 10:30:00,2025-06-02 10:32:00,2025-06-02 10:32:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-06-03 03:48:00,2025-06-03 03:50:00,2025-06-03 08:36:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-06-08 20:58:00,2025-06-08 21:00:00,2025-06-09 08:32:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-06-10 03:48:00,2025-06-10 03:50:00,2025-06-10 09:48:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-06-13 10:30:00,2025-06-13 10:32:00,2025-06-13 10:58:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-06-15 20:58:00,2025-06-15 21:00:00,2025-06-16 02:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-06-16 10:30:00,2025-06-16 10:32:00,2025-06-16 10:52:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-06-22 20:58:00,2025-06-22 21:00:00,2025-06-23 02:12:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-06-23 03:48:00,2025-06-23 03:50:00,2025-06-23 04:12:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-06-23 10:30:00,2025-06-23 10:32:00,2025-06-23 10:38:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-06-24 03:48:00,2025-06-24 03:50:00,2025-06-24 13:26:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-06-25 20:58:00,2025-06-25 21:00:00,2025-06-26 02:58:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-06-27 10:30:00,2025-06-27 10:32:00,2025-06-27 15:30:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-06-29 20:58:00,2025-06-29 21:00:00,2025-06-29 23:44:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-06-30 10:30:00,2025-06-30 10:32:00,2025-06-30 16:26:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-07-09 20:58:00,2025-07-09 21:00:00,2025-07-10 10:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-07-13 20:58:00,2025-07-13 21:00:00,2025-07-14 10:22:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-07-14 10:30:00,2025-07-14 10:32:00,2025-07-14 11:54:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-07-15 03:48:00,2025-07-15 03:50:00,2025-07-15 07:28:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-07-20 20:58:00,2025-07-20 21:00:00,2025-07-21 05:08:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-07-25 10:30:00,2025-07-25 10:32:00,2025-07-25 13:30:00,SELL,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-07-29 03:48:00,2025-07-29 03:50:00,2025-07-29 04:46:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-07-30 20:58:00,2025-07-30 21:00:00,2025-07-30 22:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-08-01 10:30:00,2025-08-01 10:32:00,2025-08-01 10:32:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-08-04 10:30:00,2025-08-04 10:32:00,2025-08-04 10:36:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-08-05 03:48:00,2025-08-05 03:50:00,2025-08-05 11:26:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-08-06 20:58:00,2025-08-06 21:00:00,2025-08-06 21:40:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-08-12 03:48:00,2025-08-12 03:50:00,2025-08-12 09:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-08-15 10:30:00,2025-08-15 10:32:00,2025-08-15 10:46:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-08-17 20:58:00,2025-08-17 21:00:00,2025-08-18 11:46:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-08-20 20:58:00,2025-08-20 21:00:00,2025-08-20 23:20:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-08-22 10:30:00,2025-08-22 10:32:00,2025-08-22 11:00:00,SELL,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-08-24 20:58:00,2025-08-24 21:00:00,2025-08-25 10:30:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-08-26 03:48:00,2025-08-26 03:50:00,2025-08-26 07:36:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-08-29 10:30:00,2025-08-29 10:32:00,2025-08-29 10:36:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-08-31 20:58:00,2025-08-31 21:00:00,2025-09-01 01:30:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-09-01 10:30:00,2025-09-01 10:32:00,2025-09-01 10:52:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-09-03 20:58:00,2025-09-03 21:00:00,2025-09-03 21:18:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-09-07 20:58:00,2025-09-07 21:00:00,2025-09-08 10:34:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-09-15 03:48:00,2025-09-15 03:50:00,2025-09-15 10:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-09-15 10:30:00,2025-09-15 10:32:00,2025-09-15 10:50:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-09-17 20:58:00,2025-09-17 21:00:00,2025-09-18 00:00:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-09-21 20:58:00,2025-09-21 21:00:00,2025-09-22 11:28:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-09-24 20:58:00,2025-09-24 21:00:00,2025-09-25 08:12:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-09-26 10:30:00,2025-09-26 10:32:00,2025-09-26 11:14:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-09-28 20:58:00,2025-09-28 21:00:00,2025-09-29 00:36:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-09-29 03:48:00,2025-09-29 03:50:00,2025-09-29 06:44:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-09-30 03:48:00,2025-09-30 03:50:00,2025-09-30 16:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-10-01 20:58:00,2025-10-01 21:00:00,2025-10-01 22:16:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-10-06 03:48:00,2025-10-06 03:50:00,2025-10-06 07:48:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-10-07 03:48:00,2025-10-07 03:50:00,2025-10-07 08:56:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-10-08 20:58:00,2025-10-08 21:00:00,2025-10-09 10:42:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-10-10 10:30:00,2025-10-10 10:32:00,2025-10-10 11:56:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-10-12 20:58:00,2025-10-12 21:00:00,2025-10-12 21:56:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-10-13 03:48:00,2025-10-13 03:50:00,2025-10-13 04:10:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-10-13 10:30:00,2025-10-13 10:32:00,2025-10-13 10:56:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-10-14 03:48:00,2025-10-14 03:50:00,2025-10-14 07:28:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-10-20 10:30:00,2025-10-20 10:32:00,2025-10-20 10:36:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-10-21 03:48:00,2025-10-21 03:50:00,2025-10-21 13:00:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-10-27 10:30:00,2025-10-27 10:32:00,2025-10-27 12:12:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-10-29 20:58:00,2025-10-29 21:00:00,2025-10-29 21:14:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-10-31 10:30:00,2025-10-31 10:32:00,2025-10-31 10:42:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-11-02 20:58:00,2025-11-02 21:00:00,2025-11-03 06:16:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-11-03 10:30:00,2025-11-03 10:32:00,2025-11-03 11:00:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-11-05 20:58:00,2025-11-05 21:00:00,2025-11-05 21:26:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-11-07 10:30:00,2025-11-07 10:32:00,2025-11-07 11:30:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-11-09 20:58:00,2025-11-09 21:00:00,2025-11-09 22:12:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-11-10 03:48:00,2025-11-10 03:50:00,2025-11-10 06:12:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-11-10 10:30:00,2025-11-10 10:32:00,2025-11-10 11:32:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-11-11 03:48:00,2025-11-11 03:50:00,2025-11-11 11:50:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-11-14 10:30:00,2025-11-14 10:32:00,2025-11-14 10:42:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-11-16 20:58:00,2025-11-16 21:00:00,2025-11-16 21:32:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-11-18 03:48:00,2025-11-18 03:50:00,2025-11-18 04:32:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-11-19 20:58:00,2025-11-19 21:00:00,2025-11-19 21:42:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-11-24 03:48:00,2025-11-24 03:50:00,2025-11-24 04:46:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-11-24 10:30:00,2025-11-24 10:32:00,2025-11-24 11:32:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-11-26 20:58:00,2025-11-26 21:00:00,2025-11-28 10:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-12-01 10:30:00,2025-12-01 10:32:00,2025-12-01 11:10:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2025-12-03 20:58:00,2025-12-03 21:00:00,2025-12-04 06:40:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-12-05 10:30:00,2025-12-05 10:32:00,2025-12-05 10:38:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2025-12-08 10:30:00,2025-12-08 10:32:00,2025-12-08 11:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2025-12-12 10:30:00,2025-12-12 10:32:00,2025-12-12 11:30:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2025-12-15 03:48:00,2025-12-15 03:50:00,2025-12-15 06:32:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2026-01-02 10:30:00,2026-01-02 10:32:00,2026-01-02 10:50:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-01-06 03:48:00,2026-01-06 03:50:00,2026-01-06 06:42:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2026-01-12 10:30:00,2026-01-12 10:32:00,2026-01-12 12:04:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-01-13 03:48:00,2026-01-13 03:50:00,2026-01-13 07:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2026-01-19 10:30:00,2026-01-19 10:32:00,2026-01-19 11:04:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-01-20 03:48:00,2026-01-20 03:50:00,2026-01-20 04:10:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2026-01-26 10:30:00,2026-01-26 10:32:00,2026-01-26 20:56:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-01-28 20:58:00,2026-01-28 21:00:00,2026-01-28 22:16:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2026-01-30 10:30:00,2026-01-30 10:32:00,2026-01-30 10:56:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-02-03 03:48:00,2026-02-03 03:50:00,2026-02-03 08:34:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2026-02-09 10:30:00,2026-02-09 10:32:00,2026-02-09 11:02:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-02-10 03:48:00,2026-02-10 03:50:00,2026-02-10 06:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-02-11 20:58:00,2026-02-11 21:00:00,2026-02-11 22:26:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-02-24 03:48:00,2026-02-24 03:50:00,2026-02-24 06:04:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-03-02 03:48:00,2026-03-02 03:50:00,2026-03-02 04:04:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2026-03-02 10:30:00,2026-03-02 10:32:00,2026-03-02 10:34:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-03-09 03:48:00,2026-03-09 03:50:00,2026-03-09 04:14:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2026-03-09 10:30:00,2026-03-09 10:32:00,2026-03-09 11:26:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2026-03-13 10:30:00,2026-03-13 10:32:00,2026-03-13 10:40:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-03-15 20:58:00,2026-03-15 21:00:00,2026-03-16 00:52:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2026-03-16 10:30:00,2026-03-16 10:32:00,2026-03-16 14:08:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2026-03-20 10:30:00,2026-03-20 10:32:00,2026-03-20 12:32:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-03-22 20:58:00,2026-03-22 21:00:00,2026-03-23 01:12:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2026-03-23 10:30:00,2026-03-23 10:32:00,2026-03-23 10:46:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-03-29 20:58:00,2026-03-29 21:00:00,2026-03-29 21:44:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-03-31 03:48:00,2026-03-31 03:50:00,2026-03-31 06:10:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-04-05 20:58:00,2026-04-05 21:00:00,2026-04-05 21:08:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-04-06 03:48:00,2026-04-06 03:50:00,2026-04-06 05:46:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-04-08 20:58:00,2026-04-08 21:00:00,2026-04-09 08:28:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-04-12 20:58:00,2026-04-12 21:00:00,2026-04-13 03:02:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-04-14 03:48:00,2026-04-14 03:50:00,2026-04-14 07:28:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-04-15 20:58:00,2026-04-15 21:00:00,2026-04-16 02:40:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-04-19 20:58:00,2026-04-19 21:00:00,2026-04-20 07:46:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-04-26 20:58:00,2026-04-26 21:00:00,2026-04-27 02:00:00,BUY,45.5,117.0,-117.0,STOP
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-04-27 03:48:00,2026-04-27 03:50:00,2026-04-27 06:04:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-05-03 20:58:00,2026-05-03 21:00:00,2026-05-04 00:18:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-05-05 03:48:00,2026-05-05 03:50:00,2026-05-05 07:10:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-05-06 20:58:00,2026-05-06 21:00:00,2026-05-07 01:42:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-05-10 20:58:00,2026-05-10 21:00:00,2026-05-11 06:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_BUY,2026-05-11 10:30:00,2026-05-11 10:32:00,2026-05-11 10:54:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_0348_BUY,2026-05-12 03:48:00,2026-05-12 03:50:00,2026-05-12 04:30:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_1030_SELL,2026-05-15 10:30:00,2026-05-15 10:32:00,2026-05-15 10:40:00,SELL,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-05-17 20:58:00,2026-05-17 21:00:00,2026-05-17 21:16:00,BUY,45.5,117.0,45.5,TAKE
DMI3_TAKE45_SOZINHO,DMI3_2058_BUY,2026-05-20 20:58:00,2026-05-20 21:00:00,2026-05-20 21:18:00,BUY,45.5,117.0,45.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2024-03-18 20:54:00,2024-03-18 20:56:00,2024-03-19 08:10:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-03-20 20:54:00,2024-03-20 20:56:00,2024-03-21 03:24:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2024-03-22 03:50:00,2024-03-22 03:52:00,2024-03-22 08:50:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-03-25 20:54:00,2024-03-25 20:56:00,2024-03-26 04:02:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-03-26 20:54:00,2024-03-26 20:56:00,2024-03-27 07:50:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-03-31 20:54:00,2024-03-31 20:56:00,2024-04-01 10:14:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-04-02 03:50:00,2024-04-02 03:52:00,2024-04-02 09:40:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-04-03 20:54:00,2024-04-03 20:56:00,2024-04-04 09:42:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-04-12 03:50:00,2024-04-12 03:52:00,2024-04-12 07:50:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2024-04-16 03:50:00,2024-04-16 03:52:00,2024-04-16 07:24:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-04-16 20:54:00,2024-04-16 20:56:00,2024-04-17 03:02:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-04-18 03:50:00,2024-04-18 03:52:00,2024-04-18 10:30:00,BUY,50.5,117.0,-117.0,STOP
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2024-04-18 20:54:00,2024-04-18 20:56:00,2024-04-18 21:16:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-04-19 03:50:00,2024-04-19 03:52:00,2024-04-19 08:24:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-04-21 20:54:00,2024-04-21 20:56:00,2024-04-22 10:48:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-04-23 20:54:00,2024-04-23 20:56:00,2024-04-24 10:36:00,BUY,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_SELL,2024-04-25 20:54:00,2024-04-25 20:56:00,2024-04-26 09:50:00,SELL,50.5,117.0,50.5,TAKE
EMAADX_EXTRA_SOZINHO,EMAADX_BUY,2024-04-28 20:54:00,2024-04-28 20:56:00,2024-04-29 10:30:00,BUY,50.5,117.0,50.5,TAKE
